Date,Airline,Flight_Num,Origin,Destination,Air_Time,Distance,Dep_Time,Delay,Cancelled (Y/N)
1/1/2018,YX,5947,LGA,IND,105,660,933,4,N
1/1/2018,YX,6139,LGA,DCA,46,214,1129,4,N
1/1/2018,AA,457,PHL,CLT,82,449,1519,4,N
1/1/2018,AA,458,LGA,CLT,102,544,649,4,N
1/1/2018,AA,516,SAT,PHX,123,843,1903,4,N
1/1/2018,AA,542,DFW,LAS,149,1055,1139,4,N
1/1/2018,AA,581,EWR,CLT,100,529,1109,4,N
1/1/2018,AA,627,CMH,PHX,237,1670,1759,4,N
1/1/2018,AA,1659,MCI,CLT,103,808,2011,4,N
1/1/2018,AA,1697,RSW,PHL,148,993,1429,4,N
1/1/2018,AA,1708,DFW,LAX,164,1235,1634,4,N
1/1/2018,AA,1743,PHL,SFO,338,2521,1524,4,N
1/1/2018,AA,1753,IAH,CLT,106,912,504,4,N
1/1/2018,AA,1757,CLT,EWR,69,529,1429,4,N
1/1/2018,AA,1805,CLT,BOS,88,728,1139,4,N
1/1/2018,AA,2185,ORD,MSP,61,334,2053,4,N
1/1/2018,AA,2223,ORD,LAX,241,1744,1324,4,N
1/1/2018,AA,2234,SEA,DFW,194,1660,1049,4,N
1/1/2018,AA,2358,PHL,PBI,136,951,1058,4,N
1/1/2018,AA,2388,MCO,ORD,144,1005,1708,4,N
1/1/2018,AA,676,LAX,PHL,271,2402,2219,4,N
1/1/2018,AA,678,LGA,CLT,97,544,1304,4,N
1/1/2018,AA,686,DEN,PHX,85,602,1454,4,N
1/1/2018,AA,695,PHX,LAX,56,370,1800,4,N
1/1/2018,AA,702,DFW,PHL,163,1303,1244,4,N
1/1/2018,AA,711,PHX,DFW,113,868,1754,4,N
1/1/2018,AA,837,LAX,IND,204,1814,1004,4,N
1/1/2018,AA,1942,BUF,CLT,88,546,1144,4,N
1/1/2018,AA,2073,PHX,SFO,99,651,2354,4,N
1/1/2018,AA,2761,JFK,CLT,99,541,809,4,N
1/1/2018,AA,52,LAX,DCA,263,2311,1334,4,N
1/1/2018,AA,54,MCO,ORD,142,1005,1344,4,N
1/1/2018,AA,168,ORD,RDU,84,646,1514,4,N
1/1/2018,AA,338,JFK,CLT,99,541,1107,4,N
1/1/2018,AA,1391,MIA,STT,130,1107,1204,4,N
1/1/2018,AA,1486,EWR,DFW,223,1372,1044,4,N
1/1/2018,AA,1581,BDL,DFW,233,1471,1804,4,N
1/1/2018,AA,1141,LGA,DFW,219,1389,1304,4,N
1/1/2018,AA,1175,MIA,ORD,169,1197,1209,4,N
1/1/2018,AA,1252,ORD,RDU,81,646,824,4,N
1/1/2018,AA,1266,MIA,PHL,143,1013,704,4,N
1/1/2018,AA,1272,ORD,DEN,132,888,1159,4,N
1/1/2018,AA,1319,BOS,ORD,126,867,1914,4,N
1/1/2018,AA,1361,ORD,BDL,96,783,1224,4,N
1/1/2018,AA,1384,PNS,DFW,97,604,734,4,N
1/1/2018,AA,2408,DFW,ATL,91,731,1839,4,N
1/1/2018,AA,2418,DFW,JAX,106,918,2044,4,N
1/1/2018,AA,2533,FAT,DFW,153,1313,1404,4,N
1/1/2018,AA,2616,ORD,PHL,86,678,2148,4,N
1/1/2018,DL,151,DCA,ATL,94,547,1504,4,N
1/1/2018,DL,325,DTW,ATL,91,594,1346,4,N
1/1/2018,DL,370,ATL,LAX,267,1947,1509,4,N
1/1/2018,DL,674,MSP,DTW,71,528,2044,4,N
1/1/2018,DL,716,CLE,ATL,95,554,1204,4,N
1/1/2018,DL,840,LGA,PBI,161,1035,1744,4,N
1/1/2018,DL,848,SLC,DEN,56,391,2040,4,N
1/1/2018,DL,973,DTW,LGA,75,502,2004,4,N
1/1/2018,DL,994,BOS,MSP,157,1124,804,4,N
1/1/2018,DL,1100,BHM,ATL,29,134,534,4,N
1/1/2018,DL,1116,ATL,MDW,91,591,1354,4,N
1/1/2018,DL,1177,RDU,ATL,66,356,709,4,N
1/1/2018,DL,1204,DEN,DTW,138,1123,1419,4,N
1/1/2018,DL,1235,ATL,DAY,67,432,1404,4,N
1/1/2018,DL,1246,CVG,LAX,276,1900,914,4,N
1/1/2018,DL,1687,SAN,MSP,187,1532,1304,4,N
1/1/2018,DL,1771,ATL,MEM,56,332,940,4,N
1/1/2018,DL,1792,ATL,SAN,263,1892,1653,4,N
1/1/2018,DL,2010,LAS,JFK,264,2248,1054,4,N
1/1/2018,DL,2096,MSP,LGA,124,1020,906,4,N
1/1/2018,DL,2284,ATL,HOU,107,696,2104,4,N
1/1/2018,DL,2328,DEN,JFK,191,1626,2359,4,N
1/1/2018,DL,2427,PBI,ATL,84,545,934,4,N
1/1/2018,DL,2496,SDF,ATL,56,321,1604,4,N
1/1/2018,DL,2505,ATL,DFW,116,731,1130,4,N
1/1/2018,DL,2511,MSY,JFK,131,1182,704,4,N
1/1/2018,DL,2804,JFK,MIA,165,1089,704,4,N
1/1/2018,DL,2819,MSP,SLC,140,991,1740,4,N
1/1/2018,DL,2910,AVP,ATL,125,714,604,4,N
1/1/2018,UA,2135,DEN,IAD,158,1452,1740,5,N
1/1/2018,UA,2133,ORD,LAS,207,1514,915,5,N
1/1/2018,UA,2131,IAH,ORD,121,925,1950,5,N
1/1/2018,UA,2078,LGA,IAH,216,1416,1355,5,N
1/1/2018,UA,1960,EWR,LAX,338,2454,1205,5,N
1/1/2018,UA,1949,BOS,DEN,245,1754,600,5,N
1/1/2018,UA,1928,BOS,EWR,51,200,957,5,N
1/1/2018,UA,1895,TPA,IAH,137,787,716,5,N
1/1/2018,UA,1875,LGA,IAH,228,1416,1012,5,N
1/1/2018,UA,1708,EGE,DEN,29,120,653,5,N
1/1/2018,UA,1548,GUC,IAH,117,886,1505,5,N
1/1/2018,UA,1526,DEN,EGE,28,120,1917,5,N
1/1/2018,UA,1483,EWR,SFO,348,2565,605,5,N
1/1/2018,UA,1417,ORD,FLL,154,1182,742,5,N
1/1/2018,UA,1185,ORD,MIA,149,1197,1941,5,N
1/1/2018,UA,730,EWR,MCO,144,937,1445,5,N
1/1/2018,UA,650,HNL,SFO,287,2398,1705,5,N
1/1/2018,UA,544,DEN,RDU,160,1436,1740,5,N
1/1/2018,UA,516,SFO,IAD,267,2419,925,5,N
1/1/2018,UA,499,IAD,IAH,167,1190,2215,5,N
1/1/2018,UA,444,SFO,BOS,300,2704,1610,5,N
1/1/2018,UA,257,SFO,LAX,53,337,2255,5,N
1/1/2018,UA,249,IAH,MFE,54,316,2157,5,N
1/1/2018,AS,39,MSP,SEA,194,1399,705,5,N
1/1/2018,AS,333,SAN,PDX,133,933,635,5,N
1/1/2018,AS,378,SFO,PDX,76,550,2200,5,N
1/1/2018,AS,663,DFW,SEA,231,1660,1313,5,N
1/1/2018,AS,715,SLC,PDX,98,630,2031,5,N
1/1/2018,AS,737,BOS,SEA,327,2496,707,5,N
1/1/2018,AS,740,LAX,BWI,258,2329,2115,5,N
1/1/2018,9E,3632,SYR,JFK,48,209,1820,5,N
1/1/2018,9E,3865,DTW,MKE,43,237,1205,5,N
1/1/2018,9E,3873,DTW,AUS,160,1149,2036,5,N
1/1/2018,9E,3962,BNA,LGA,112,764,1350,5,N
1/1/2018,9E,3282,DTW,CVG,40,229,1210,5,N
1/1/2018,9E,3363,DTW,GSP,74,508,1540,5,N
1/1/2018,9E,3373,ATL,CAE,31,192,1625,5,N
1/1/2018,9E,3426,LGA,GSP,106,610,1135,5,N
1/1/2018,B6,18,JFK,BOS,39,187,1400,5,N
1/1/2018,B6,477,JFK,JAX,140,828,1640,5,N
1/1/2018,B6,697,BOS,ATL,156,946,1337,5,N
1/1/2018,B6,814,FLL,HPN,138,1097,1910,5,N
1/1/2018,B6,821,BOS,PBI,190,1197,1657,5,N
1/1/2018,B6,943,FLL,LGB,334,2327,1845,5,N
1/1/2018,B6,987,BOS,LAX,336,2611,2128,5,N
1/1/2018,B6,988,LAX,BOS,293,2611,1535,5,N
1/1/2018,B6,1266,RSW,BOS,151,1249,1849,5,N
1/1/2018,B6,1969,BOS,FLL,199,1237,1640,5,N
1/1/2018,B6,2417,MCO,AUS,149,994,2004,5,N
1/1/2018,EV,3984,SAV,ORD,124,773,1705,5,N
1/1/2018,EV,4046,ORD,PVD,116,849,1350,5,N
1/1/2018,EV,5448,DTW,RIC,65,456,2015,5,N
1/1/2018,EV,5457,ATL,HPN,97,780,956,5,N
1/1/2018,EV,4238,EWR,ORF,56,284,1115,5,N
1/1/2018,EV,5291,ATL,LEX,48,304,2220,5,N
1/1/2018,F9,1635,MCO,MKE,146,1066,1410,5,N
1/1/2018,F9,1123,CVG,LAS,248,1678,1557,5,N
1/1/2018,F9,778,LAS,DEN,83,628,1945,5,N
1/1/2018,G4,1620,PGD,USA,85,588,635,5,N
1/1/2018,G4,533,CVG,LAS,235,1678,1428,5,N
1/1/2018,G4,441,FCA,LAS,113,845,2030,5,N
1/1/2018,G4,195,MCI,AZA,153,1030,1210,5,N
1/1/2018,G4,1801,PSP,BLI,147,1078,1156,5,N
1/1/2018,G4,429,RAP,LAS,113,843,2105,5,N
1/1/2018,G4,595,BLI,LAS,123,954,1605,5,N
1/1/2018,HA,8,HNL,LAS,315,2762,2300,5,N
1/1/2018,HA,311,ITO,HNL,35,216,1951,5,N
1/1/2018,MQ,3493,AMA,DFW,50,312,1815,5,N
1/1/2018,MQ,3693,DFW,GRR,128,931,2035,5,N
1/1/2018,MQ,3464,BWI,ORD,107,622,1755,5,N
1/1/2018,MQ,3699,ORD,MSN,27,108,1334,5,N
1/1/2018,MQ,3733,GJT,DFW,97,773,1045,5,N
1/1/2018,MQ,3740,STL,ORD,53,258,1932,5,N
1/1/2018,MQ,3802,IND,ORD,44,177,1111,5,N
1/1/2018,MQ,3802,ORD,IND,30,177,840,5,N
1/1/2018,MQ,3920,GSP,ORD,97,577,1821,5,N
1/1/2018,NK,761,BWI,ORD,105,622,645,5,N
1/1/2018,NK,812,DFW,TPA,114,929,810,5,N
1/1/2018,NK,171,LGA,FLL,176,1076,1535,5,N
1/1/2018,NK,436,DFW,PIT,126,1067,725,5,N
1/1/2018,NK,443,BWI,FLL,134,925,1947,5,N
1/1/2018,OH,5520,CLT,LEX,54,281,2235,5,N
1/1/2018,OH,5055,DSM,ORD,58,299,1251,5,N
1/1/2018,OH,5243,CLT,CAK,71,394,1320,5,N
1/1/2018,OH,5343,CLT,MHT,93,737,1954,5,N
1/1/2018,OH,5354,CLT,DCA,55,331,1135,5,N
1/1/2018,OH,5377,CHS,DCA,67,444,1950,5,N
1/1/2018,OH,5381,RDU,DCA,40,227,1017,5,N
1/1/2018,OH,5438,CLT,ORF,41,290,1615,5,N
1/1/2018,OO,2931,PIA,ORD,36,130,1817,5,N
1/1/2018,OO,3150,ORD,CID,34,196,2157,5,N
1/1/2018,OO,3190,IFP,PHX,36,188,1257,5,N
1/1/2018,OO,3330,PDX,BZN,73,554,1357,5,N
1/1/2018,OO,3379,DAL,SEA,235,1670,1527,5,N
1/1/2018,OO,3551,BUR,SLC,85,574,1017,5,N
1/1/2018,OO,3568,STL,SLC,171,1156,1705,5,N
1/1/2018,OO,4543,ATL,SBN,90,566,1021,5,N
1/1/2018,OO,4763,DTW,BNA,71,456,1220,5,N
1/1/2018,OO,4793,OMA,SLC,139,840,605,5,N
1/1/2018,OO,4810,MSP,OKC,98,694,1330,5,N
1/1/2018,OO,4856,MSP,CMH,82,626,925,5,N
1/1/2018,OO,5034,FWA,ORD,34,157,625,5,N
1/1/2018,OO,5275,EUG,SFO,73,451,805,5,N
1/1/2018,OO,5287,DEN,MCI,75,533,1007,5,N
1/1/2018,OO,5389,ELP,DEN,85,563,1240,5,N
1/1/2018,OO,5395,FAT,SFO,31,158,1721,5,N
1/1/2018,OO,5592,ORD,MSN,28,108,1740,5,N
1/1/2018,OO,7365,ABR,MSP,48,257,505,5,N
1/1/2018,VX,1370,LAX,BOS,297,2611,2332,5,N
1/1/2018,VX,1411,JFK,LAX,342,2475,1305,5,N
1/1/2018,VX,1523,SFO,SEA,89,679,2010,5,N
1/1/2018,VX,1865,DEN,SFO,135,967,1226,5,N
1/1/2018,WN,2017,ATL,DEN,186,1199,950,5,N
1/1/2018,WN,6302,ATL,LGA,126,762,1535,5,N
1/1/2018,WN,532,AUS,DAL,35,189,1150,5,N
1/1/2018,WN,177,AUS,MCO,119,994,1620,5,N
1/1/2018,WN,511,BNA,MCI,81,491,1340,5,N
1/1/2018,WN,558,BUR,OAK,51,325,1610,5,N
1/1/2018,WN,6465,BUR,OAK,48,325,1910,5,N
1/1/2018,WN,627,BUR,SFO,52,326,750,5,N
1/1/2018,WN,470,BWI,CVG,71,430,2245,5,N
1/1/2018,WN,187,BWI,HOU,194,1246,1345,5,N
1/1/2018,WN,408,CMH,ATL,68,447,1745,5,N
1/1/2018,WN,1292,CVG,MDW,45,249,1600,5,N
1/1/2018,WN,105,DAL,BNA,77,623,1500,5,N
1/1/2018,WN,1066,DAL,MAF,52,319,2215,5,N
1/1/2018,WN,313,DEN,ABQ,52,349,1420,5,N
1/1/2018,WN,1484,DEN,BWI,165,1491,1325,5,N
1/1/2018,WN,1122,DEN,LAS,89,628,2235,5,N
1/1/2018,WN,344,DEN,MSY,124,1062,1055,5,N
1/1/2018,WN,936,DEN,OKC,64,495,2005,5,N
1/1/2018,WN,311,DEN,PHL,177,1558,1125,5,N
1/1/2018,WN,595,DEN,RDU,159,1436,1155,5,N
1/1/2018,WN,453,DEN,SNA,124,846,1915,5,N
1/1/2018,WN,827,EWR,DEN,224,1605,1840,5,N
1/1/2018,WN,48,FNT,MDW,44,221,1405,5,N
1/1/2018,WN,2303,HOU,ABQ,124,759,2220,5,N
1/1/2018,WN,988,HOU,SAT,38,192,835,5,N
1/1/2018,WN,1971,HOU,STL,94,687,2240,5,N
1/1/2018,WN,1497,IND,BOS,99,818,740,5,N
1/1/2018,WN,278,JAX,BNA,75,483,1035,5,N
1/1/2018,WN,5983,LAS,BNA,176,1587,1005,5,N
1/1/2018,WN,1553,LAS,BWI,229,2106,610,5,N
1/1/2018,WN,105,LAS,DAL,129,1067,950,5,N
1/1/2018,WN,5838,LAS,MDW,179,1521,1005,5,N
1/1/2018,WN,1980,LAS,SAN,44,258,1505,5,N
1/1/2018,WN,6097,LAX,MSY,183,1670,930,5,N
1/1/2018,WN,1688,LAX,OAK,52,337,1310,5,N
1/1/2018,WN,5756,LAX,OAK,50,337,2125,5,N
1/1/2018,WN,1990,LAX,SJC,47,308,725,5,N
1/1/2018,WN,398,MCI,HOU,99,666,750,5,N
1/1/2018,WN,296,MCI,MDW,62,405,1955,5,N
1/1/2018,WN,483,MDW,CMH,49,283,1540,5,N
1/1/2018,WN,6045,MDW,CVG,39,249,2120,5,N
1/1/2018,WN,5,MDW,DEN,133,895,1645,5,N
1/1/2018,WN,1743,MDW,LAS,209,1521,520,5,N
1/1/2018,WN,1941,MDW,LAS,201,1521,2140,5,N
1/1/2018,WN,1400,MDW,SDF,43,271,2205,5,N
1/1/2018,WN,1188,MKE,LGA,91,738,605,5,N
1/1/2018,WN,541,MSY,AUS,71,444,910,5,N
1/1/2018,WN,20,MSY,HOU,56,302,915,5,N
1/1/2018,WN,6300,OAK,AUS,165,1497,1410,5,N
1/1/2018,WN,5918,OAK,LAS,64,407,1850,5,N
1/1/2018,WN,5977,OAK,LAX,55,337,1205,5,N
1/1/2018,WN,625,OAK,MDW,216,1844,1150,5,N
1/1/2018,WN,1305,OMA,MDW,64,423,1355,5,N
1/1/2018,WN,1071,ONT,LAS,38,197,535,5,N
1/1/2018,WN,1326,PDX,STL,191,1708,915,5,N
1/1/2018,WN,1381,PHL,TPA,144,920,520,5,N
1/1/2018,WN,4026,PIT,FLL,136,994,750,5,N
1/1/2018,WN,1688,RNO,LAX,60,391,1110,5,N
1/1/2018,WN,1938,RSW,IND,130,945,1450,5,N
1/1/2018,WN,6134,SAN,PHX,54,304,1850,5,N
1/1/2018,WN,1470,SAN,SJC,59,417,1550,5,N
1/1/2018,WN,558,SDF,LAS,232,1624,1240,5,N
1/1/2018,WN,5402,SEA,DAL,191,1670,1345,5,N
1/1/2018,WN,1397,SEA,SJC,98,696,1645,5,N
1/1/2018,WN,6464,SJC,BUR,47,296,1745,5,N
1/1/2018,WN,309,SLC,DEN,56,391,1110,5,N
1/1/2018,WN,1749,SMF,LAS,60,397,1435,5,N
1/1/2018,WN,5797,SMF,LAX,59,373,1425,5,N
1/1/2018,WN,1937,SNA,LAS,48,226,1535,5,N
1/1/2018,WN,498,STL,MKE,51,317,910,5,N
1/1/2018,WN,2037,STL,OAK,239,1725,1355,5,N
1/1/2018,WN,5670,STL,PDX,241,1708,1345,5,N
1/1/2018,WN,149,TPA,MDW,141,997,1135,5,N
1/1/2018,WN,6248,TPA,PVD,129,1136,2115,5,N
1/1/2018,WN,1728,TPA,STL,126,869,1000,5,N
1/1/2018,YV,5877,PHX,MEM,148,1264,1635,5,N
1/1/2018,YV,5906,ABQ,PHX,61,328,1235,5,N
1/1/2018,YV,5923,GRI,DFW,81,561,1545,5,N
1/1/2018,YV,6255,IAD,LGA,41,229,820,5,N
1/1/2018,YV,6284,IAH,ELP,102,667,805,5,N
1/1/2018,YV,6193,IND,IAD,68,476,1955,5,N
1/1/2018,YV,6110,PIT,IAD,34,182,1020,5,N
1/1/2018,YV,6262,PSP,IAH,154,1269,1210,5,N
1/1/2018,YX,4457,BNA,PHL,104,675,1436,5,N
1/1/2018,YX,4472,PVD,PHL,59,237,1305,5,N
1/1/2018,YX,4603,CHS,MIA,73,489,1858,5,N
1/1/2018,YX,4719,PHL,JAX,130,742,1820,5,N
1/1/2018,YX,3491,EWR,MCI,160,1092,2004,5,N
1/1/2018,YX,3621,IND,ORD,40,177,941,5,N
1/1/2018,YX,3707,EWR,CLT,91,529,2030,5,N
1/1/2018,YX,3711,DEN,OKC,64,495,2035,5,N
1/1/2018,AA,577,LAX,CLT,239,2125,605,5,N
1/1/2018,AA,1655,MIA,LAS,299,2174,1745,5,N
1/1/2018,AA,1673,MSY,CLT,83,651,1820,5,N
1/1/2018,AA,1830,BOS,CLT,113,728,1255,5,N
1/1/2018,AA,1865,CLT,DEN,193,1337,2225,5,N
1/1/2018,AA,2194,MIA,DFW,161,1121,2354,5,N
1/1/2018,AA,2222,AUS,DFW,37,190,1430,5,N
1/1/2018,AA,2400,DFW,ORD,108,802,2230,5,N
1/1/2018,AA,686,PHX,SFO,95,651,1815,5,N
1/1/2018,AA,691,CLT,MCO,93,468,1305,5,N
1/1/2018,AA,696,LAX,CLT,231,2125,2250,5,N
1/1/2018,AA,776,PHX,PHL,234,2075,1335,5,N
1/1/2018,AA,829,PHL,BNA,110,675,2020,5,N
1/1/2018,AA,889,DFW,PHX,131,868,2230,5,N
1/1/2018,AA,1893,PHL,CLE,64,363,2101,5,N
1/1/2018,AA,1897,CLT,EWR,70,529,1005,5,N
1/1/2018,AA,1932,PHX,SMF,101,647,2135,5,N
1/1/2018,AA,1964,DTW,CLT,79,500,820,5,N
1/1/2018,AA,2008,MCO,PHL,114,861,1930,5,N
1/1/2018,AA,2064,AUS,CLT,123,1032,704,5,N
1/1/2018,AA,2724,RNO,ORD,202,1671,2335,5,N
1/1/2018,AA,2747,DFW,BOS,186,1562,1655,5,N
1/1/2018,AA,2748,DFW,PHL,163,1303,2039,5,N
1/1/2018,AA,149,LGA,DFW,219,1389,740,5,N
1/1/2018,AA,163,JFK,LAX,352,2475,1105,5,N
1/1/2018,AA,247,LAX,KOA,311,2504,1725,5,N
1/1/2018,AA,288,ORD,LGA,98,733,2035,5,N
1/1/2018,AA,295,MIA,LAX,317,2342,840,5,N
1/1/2018,AA,1396,DFW,BNA,80,631,1831,5,N
1/1/2018,AA,1598,ONT,PHX,48,325,630,5,N
1/1/2018,AA,1141,DFW,LGA,171,1389,1745,5,N
1/1/2018,AA,1196,AUS,LAX,170,1242,835,5,N
1/1/2018,AA,1208,ORD,SNA,242,1726,1715,5,N
1/1/2018,AA,1314,TUL,DFW,48,237,819,5,N
1/1/2018,AA,1349,DFW,SEA,234,1660,1030,5,N
1/1/2018,AA,2421,MIA,DEN,233,1709,2035,5,N
1/1/2018,AA,2543,MIA,LAX,315,2342,1415,5,N
1/1/2018,AA,2624,PSP,ORD,198,1651,4,5,N
1/1/2018,DL,209,JFK,MCO,154,944,1555,5,N
1/1/2018,DL,312,BOS,JFK,44,187,1725,5,N
1/1/2018,DL,522,MSY,ATL,63,425,705,5,N
1/1/2018,DL,735,ATL,STX,185,1638,1145,5,N
1/1/2018,DL,771,SEA,LAX,125,954,1705,5,N
1/1/2018,DL,783,ATL,AVP,101,714,2155,5,N
1/1/2018,DL,905,SEA,LAX,129,954,800,5,N
1/1/2018,DL,935,MSP,MSY,135,1039,915,5,N
1/1/2018,DL,1067,DTW,PDX,246,1953,2015,5,N
1/1/2018,DL,1375,SLC,PDX,96,630,2035,5,N
1/1/2018,DL,1399,SLC,MSO,72,436,2015,5,N
1/1/2018,DL,1465,ATL,TUS,218,1541,1905,5,N
1/1/2018,DL,1489,PBI,BOS,165,1197,1145,5,N
1/1/2018,DL,1613,IND,ATL,69,432,1605,5,N
1/1/2018,DL,1657,SMF,MSP,186,1517,1411,5,N
1/1/2018,DL,1660,FLL,LGA,135,1076,1720,5,N
1/1/2018,DL,1663,ATL,MKE,97,669,1629,5,N
1/1/2018,DL,1764,MSP,LAS,173,1299,1530,5,N
1/1/2018,DL,1840,DTW,LAS,235,1749,1211,5,N
1/1/2018,DL,1844,MSP,JFK,130,1029,1950,5,N
1/1/2018,DL,1909,PIT,MSP,113,726,621,5,N
1/1/2018,DL,1917,SEA,PHX,134,1107,750,5,N
1/1/2018,DL,1991,MSP,ATL,118,907,525,5,N
1/1/2018,DL,2136,ATL,ELP,182,1282,1003,5,N
1/1/2018,DL,2143,TPA,LGA,121,1010,1220,5,N
1/1/2018,DL,2327,ATL,FLL,90,581,1905,5,N
1/1/2018,DL,2414,SEA,LAS,114,867,805,5,N
1/1/2018,DL,2488,BOS,SFO,377,2704,705,5,N
1/1/2018,DL,2497,LAX,MIA,248,2342,1040,5,N
1/1/2018,DL,2565,ATL,PDX,318,2172,935,5,N
1/1/2018,DL,2601,MCO,JFK,117,944,2000,5,N
1/1/2018,DL,2767,SLC,HNL,393,2994,1155,5,N
1/1/2018,DL,2821,JFK,MCO,154,944,920,5,N
1/1/2018,DL,2891,BOS,ATL,144,946,1723,5,N
1/1/2018,UA,2425,RSW,ORD,157,1120,1552,6,N
1/1/2018,UA,2400,BOS,SFO,332,2704,1826,6,N
1/1/2018,UA,2136,BOS,IAD,71,413,1943,6,N
1/1/2018,UA,1890,EWR,TPA,160,997,1105,6,N
1/1/2018,UA,1589,SFO,HNL,287,2398,1341,6,N
1/1/2018,UA,1509,SFO,HNL,293,2398,1641,6,N
1/1/2018,UA,1196,ORD,SAN,225,1723,1846,6,N
1/1/2018,UA,1189,ORD,RSW,141,1120,736,6,N
1/1/2018,UA,991,MCO,IAH,125,854,1919,6,N
1/1/2018,UA,824,LAX,BOS,293,2611,857,6,N
1/1/2018,UA,640,ORD,PHL,86,678,2106,6,N
1/1/2018,UA,559,DEN,LAX,121,862,1544,6,N
1/1/2018,UA,511,ORD,AUS,138,977,1945,6,N
1/1/2018,UA,464,PDX,ORD,204,1739,1411,6,N
1/1/2018,UA,461,DEN,IAD,163,1452,1243,6,N
1/1/2018,UA,321,MCO,IAH,138,854,1338,6,N
1/1/2018,UA,315,FLL,IAD,118,901,1216,6,N
1/1/2018,UA,254,DEN,ORD,116,888,1758,6,N
1/1/2018,UA,208,MCO,IAD,94,758,1558,6,N
1/1/2018,AS,15,BOS,SEA,328,2496,1905,6,N
1/1/2018,AS,66,JNU,SEA,117,909,2026,6,N
1/1/2018,AS,85,ATL,SEA,312,2182,623,6,N
1/1/2018,AS,452,SEA,PSP,133,987,1206,6,N
1/1/2018,AS,464,SEA,LAX,131,954,2046,6,N
1/1/2018,AS,529,PSP,PDX,134,873,706,6,N
1/1/2018,AS,580,PDX,SNA,119,859,1206,6,N
1/1/2018,AS,582,PDX,SAN,,933,631,6,N
1/1/2018,AS,855,PDX,KOA,337,2607,1126,6,N
1/1/2018,9E,3807,BWI,DTW,75,409,1320,6,N
1/1/2018,9E,3861,RDU,LGA,55,431,916,6,N
1/1/2018,9E,3871,DTW,MKE,48,237,826,6,N
1/1/2018,9E,3994,DTW,CLE,25,95,1531,6,N
1/1/2018,9E,3995,TYS,MSP,128,792,901,6,N
1/1/2018,9E,4003,BOS,PIT,82,496,1005,6,N
1/1/2018,9E,4010,DTW,ROC,49,296,831,6,N
1/1/2018,9E,3289,DTW,CVG,41,229,1536,6,N
1/1/2018,9E,3382,ATL,CHA,23,106,1211,6,N
1/1/2018,B6,19,BOS,SAN,343,2588,1616,6,N
1/1/2018,B6,149,JFK,PSP,326,2378,1836,6,N
1/1/2018,B6,195,BWI,FLL,137,925,656,6,N
1/1/2018,B6,534,SFO,BOS,305,2704,1428,6,N
1/1/2018,B6,665,BOS,RSW,194,1249,756,6,N
1/1/2018,B6,748,LAS,JFK,267,2248,1306,6,N
1/1/2018,B6,886,RDU,JFK,62,427,1021,6,N
1/1/2018,B6,1623,JFK,LAX,329,2475,1956,6,N
1/1/2018,B6,1786,PIT,BOS,70,496,1717,6,N
1/1/2018,B6,1979,DCA,FLL,152,899,1625,6,N
1/1/2018,B6,2160,FLL,BDL,152,1173,1239,6,N
1/1/2018,EV,4267,CLE,BOS,83,563,1341,6,N
1/1/2018,EV,5254,MSP,CLE,83,622,1936,6,N
1/1/2018,EV,5282,ATL,LNK,129,841,1906,6,N
1/1/2018,F9,467,MCO,OKC,154,1069,706,6,N
1/1/2018,F9,369,DEN,ONT,113,819,831,6,N
1/1/2018,F9,1876,PHX,COS,69,551,806,6,N
1/1/2018,F9,607,RSW,IND,128,945,1641,6,N
1/1/2018,F9,1989,LAS,COS,82,604,1821,6,N
1/1/2018,F9,266,SNA,DEN,105,846,1941,6,N
1/1/2018,F9,580,SLC,DEN,54,391,2151,6,N
1/1/2018,G4,470,LAS,ABQ,62,486,706,6,N
1/1/2018,G4,505,AUS,ABQ,93,619,1336,6,N
1/1/2018,G4,160,AZA,RAP,114,873,1636,6,N
1/1/2018,G4,423,RFD,LAS,202,1455,1324,6,N
1/1/2018,HA,35,PHX,HNL,381,2917,736,6,N
1/1/2018,HA,247,KOA,HNL,30,163,1933,6,N
1/1/2018,MQ,3519,ORD,ALB,91,723,1850,6,N
1/1/2018,MQ,3528,SHV,DFW,40,190,636,6,N
1/1/2018,MQ,3617,DFW,GCK,68,404,1236,6,N
1/1/2018,MQ,3648,ORD,ALO,37,234,2031,6,N
1/1/2018,MQ,3475,MEM,ORD,84,491,544,6,N
1/1/2018,MQ,3930,ORD,GSP,72,577,1906,6,N
1/1/2018,MQ,4030,MTJ,DFW,98,722,1056,6,N
1/1/2018,NK,810,MSY,DTW,123,926,1316,6,N
1/1/2018,NK,880,MSY,MSP,144,1039,1011,6,N
1/1/2018,NK,922,MYR,LGA,75,563,1417,6,N
1/1/2018,NK,152,PBI,ACY,114,936,1658,6,N
1/1/2018,NK,327,BWI,IAH,204,1235,1236,6,N
1/1/2018,OH,5587,ALB,DCA,69,318,1153,6,N
1/1/2018,OH,5607,TLH,CLT,55,386,531,6,N
1/1/2018,OH,5086,CLT,GSP,23,75,956,6,N
1/1/2018,OH,5129,PHL,DAY,79,477,1534,6,N
1/1/2018,OH,5167,CAE,CLT,29,88,2005,6,N
1/1/2018,OH,5237,CRW,CLT,44,221,927,6,N
1/1/2018,OH,5249,FAY,CLT,41,118,1113,6,N
1/1/2018,OH,5256,CLT,FAY,30,118,2031,6,N
1/1/2018,OH,5392,CLT,JAX,66,328,1010,6,N
